user_id,transaction_date,region,city,product_category,sale_amount,store_id,price,age,subscription,status,raw_timestamp,email,username
FG-14260,11/26/2017,East,New York City,Office Supplies,93.344,ST_10009,93.344,59,Standard,Active,2017-11-26 12:00:00,fg-14260@example.com,fg-14260
AB-10255,10/23/2016,West,Seattle,Office Supplies,17.05,ST_98103,17.05,27,Basic,Active,2016-10-23 12:00:00,ab-10255@example.com,ab-10255
RD-19480,12/14/2015,West,San Diego,Office Supplies,8.096,ST_92105,8.096,27,Standard,Active,2015-12-14 12:00:00,rd-19480@example.com,rd-19480
TS-21430,11/13/2016,Central,Oklahoma City,Furniture,30.36,ST_73120,30.36,46,Standard,Active,2016-11-13 12:00:00,ts-21430@example.com,ts-21430
JA-15970,9/29/2017,East,Mount Vernon,Office Supplies,23.34,ST_10550,23.34,33,Premium,Active,2017-09-29 12:00:00,ja-15970@example.com,ja-15970
JA-15970,9/29/2017,East,Mount Vernon,Office Supplies,51.55,ST_10550,51.55,18,Standard,Active,2017-09-29 12:00:00,ja-15970@example.com,ja-15970
SW-20455,11/8/2015,West,San Francisco,Technology,119.9,ST_94109,119.9,34,Basic,Active,2015-11-08 12:00:00,sw-20455@example.com,sw-20455
FP-14320,4/1/2016,East,New York City,Furniture,1317.492,ST_10009,1317.492,47,Standard,Active,2016-04-01 12:00:00,fp-14320@example.com,fp-14320
FP-14320,4/1/2016,East,New York City,Office Supplies,63.84,ST_10009,63.84,43,Premium,Active,2016-04-01 12:00:00,fp-14320@example.com,fp-14320
FP-14320,4/1/2016,East,New York City,Office Supplies,3.592,ST_10009,3.592,63,Standard,Active,2016-04-01 12:00:00,fp-14320@example.com,fp-14320
JL-15835,2/2/2017,West,Los Angeles,Furniture,86.26,ST_90045,86.26,36,Premium,,2017-02-02 12:00:00,jl-15835@example.com,jl-15835
JL-15835,2/2/2017,West,Los Angeles,Office Supplies,139.04,ST_90045,139.04,38,Basic,Active,2017-02-02 12:00:00,jl-15835@example.com,jl-15835
JL-15835,2/2/2017,West,Los Angeles,Office Supplies,46.8,ST_90045,46.8,34,Standard,Active,2017-02-02 12:00:00,jl-15835@example.com,jl-15835
JL-15175,12/24/2017,West,Chandler,Furniture,8.544,ST_85224,8.544,63,Standard,Inactive,2017-12-24 12:00:00,jl-15175@example.com,jl-15175
JL-15175,12/24/2017,West,Chandler,Furniture,842.376,ST_85224,842.376,57,Standard,Active,2017-12-24 12:00:00,jl-15175@example.com,jl-15175
JG-15160,6/21/2014,East,Long Beach,Technology,1214.85,ST_11561,1214.85,38,Basic,Active,2014-06-21 12:00:00,jg-15160@example.com,jg-15160
SH-19975,3/6/2017,West,San Francisco,Office Supplies,67.78,ST_94109,67.78,58,Basic,Active,2017-03-06 12:00:00,sh-19975@example.com,sh-19975
LS-17200,9/25/2017,West,Helena,Office Supplies,39.9,ST_59601,39.9,57,Premium,Active,2017-09-25 12:00:00,ls-17200@example.com,ls-17200
CS-11860,6/30/2014,East,New York City,Office Supplies,2.688,ST_10011,2.688,62,Basic,Active,2014-06-30 12:00:00,cs-11860@example.com,cs-11860
CS-11860,6/30/2014,East,New York City,Office Supplies,6.6,ST_10011,6.6,36,Basic,Active,2014-06-30 12:00:00,cs-11860@example.com,cs-11860
KW-16570,8/7/2015,Central,Kirkwood,Office Supplies,28.4,ST_63122,28.4,24,Standard,Active,2015-08-07 12:00:00,kw-16570@example.com,kw-16570
KW-16570,8/7/2015,Central,Kirkwood,Furniture,212.94,ST_63122,212.94,34,Basic,Active,2015-08-07 12:00:00,kw-16570@example.com,kw-16570
GH-14410,6/30/2017,Central,Chicago,Technology,1001.584,ST_60653,1001.584,18,Standard,Active,2017-06-30 12:00:00,gh-14410@example.com,gh-14410
GH-14410,6/30/2017,Central,Chicago,Furniture,569.058,ST_60653,569.058,54,Standard,Active,2017-06-30 12:00:00,gh-14410@example.com,gh-14410
GH-14410,6/30/2017,Central,Chicago,Furniture,14.224,ST_60653,14.224,23,Premium,Active,2017-06-30 12:00:00,gh-14410@example.com,gh-14410
AG-10495,10/26/2015,West,Peoria,Technology,105.584,ST_85345,105.584,43,Standard,Active,2015-10-26 12:00:00,ag-10495@example.com,ag-10495
AG-10495,10/26/2015,West,Peoria,Technology,68.72,ST_85345,68.72,19,Premium,Active,2015-10-26 12:00:00,ag-10495@example.com,ag-10495
TS-21430,7/30/2014,West,Seattle,Furniture,1367.84,ST_98103,1367.84,49,Basic,Active,2014-07-30 12:00:00,ts-21430@example.com,ts-21430
AJ-10945,11/18/2016,Central,Taylor,Furniture,301.96,ST_48180,301.96,22,Basic,Active,2016-11-18 12:00:00,aj-10945@example.com,aj-10945
SJ-20215,7/6/2015,West,Pasadena,Furniture,170.352,ST_91104,170.352,54,Standard,Active,2015-07-06 12:00:00,sj-20215@example.com,sj-20215
SC-20020,11/10/2014,Central,Midland,Office Supplies,3.9,ST_48640,3.9,48,Standard,Active,2014-11-10 12:00:00,sc-20020@example.com,sc-20020
SC-20020,11/10/2014,Central,Midland,Office Supplies,12.84,ST_48640,12.84,29,Standard,Active,2014-11-10 12:00:00,sc-20020@example.com,sc-20020
SC-20020,11/10/2014,Central,Midland,Office Supplies,15.84,ST_48640,15.84,52,Standard,Active,2014-11-10 12:00:00,sc-20020@example.com,sc-20020
SC-20020,11/10/2014,Central,Midland,Furniture,563.94,ST_48640,563.94,47,Standard,Inactive,2014-11-10 12:00:00,sc-20020@example.com,sc-20020
SC-20020,11/10/2014,Central,Midland,Office Supplies,62.94,ST_48640,62.94,23,Standard,Active,2014-11-10 12:00:00,sc-20020@example.com,sc-20020
SC-20020,11/10/2014,Central,Midland,Office Supplies,535.41,ST_48640,535.41,32,Premium,Active,2014-11-10 12:00:00,sc-20020@example.com,sc-20020
LA-16780,5/27/2016,Central,Detroit,Furniture,3504.9,ST_48205,3504.9,32,Premium,Active,2016-05-27 12:00:00,la-16780@example.com,la-16780
LA-16780,5/27/2016,Central,Detroit,Office Supplies,144.12,ST_48205,,33,Standard,Active,2016-05-27 12:00:00,la-16780@example.com,la-16780
LA-16780,5/27/2016,Central,Detroit,Office Supplies,314.55,ST_48205,314.55,37,Standard,Active,2016-05-27 12:00:00,la-16780@example.com,la-16780
FC-14335,3/8/2015,West,Pueblo,Office Supplies,3.408,ST_81001,3.408,30,Basic,Active,2015-03-08 12:00:00,fc-14335@example.com,fc-14335
CA-12265,10/19/2017,Central,Waco,Office Supplies,2.072,ST_76706,2.072,61,Standard,Active,2017-10-19 12:00:00,ca-12265@example.com,ca-12265
CA-12265,10/19/2017,Central,Waco,Furniture,328.3992,ST_76706,328.3992,59,Premium,Inactive,2017-10-19 12:00:00,ca-12265@example.com,ca-12265
JH-15985,11/5/2016,West,San Francisco,Office Supplies,53.248,ST_94109,53.248,63,Standard,Active,2016-11-05 12:00:00,jh-15985@example.com,jh-15985
AJ-10795,12/26/2016,East,New York City,Office Supplies,4.992,ST_10024,4.992,48,Standard,Active,2016-12-26 12:00:00,aj-10795@example.com,aj-10795
BT-11395,4/13/2015,West,Los Angeles,Furniture,37.68,ST_90036,37.68,51,Standard,Active,2015-04-13 12:00:00,bt-11395@example.com,bt-11395
BT-11395,4/13/2015,West,Los Angeles,Technology,258.576,ST_90036,258.576,46,Standard,Active,2015-04-13 12:00:00,bt-11395@example.com,bt-11395
BT-11395,4/13/2015,West,Los Angeles,Office Supplies,75.84,ST_90036,75.84,20,Standard,Active,2015-04-13 12:00:00,bt-11395@example.com,bt-11395
DJ-13510,9/12/2017,East,Woonsocket,Office Supplies,45.36,ST_2895,45.36,26,Standard,,2017-09-12 12:00:00,,dj-13510
DJ-13510,9/12/2017,East,Woonsocket,Office Supplies,45.78,ST_2895,45.78,28,Premium,Active,2017-09-12 12:00:00,dj-13510@example.com,dj-13510
AG-10675,9/24/2017,South,Columbus,Office Supplies,40.29,ST_31907,40.29,28,Standard,Active,2017-09-24 12:00:00,ag-10675@example.com,ag-10675
AG-10675,9/24/2017,South,Columbus,Office Supplies,38.71,ST_31907,38.71,42,Premium,Active,2017-09-24 12:00:00,ag-10675@example.com,ag-10675
JD-15790,10/10/2015,South,Jacksonville,Office Supplies,1801.632,ST_32216,1801.632,39,Premium,Active,2015-10-10 12:00:00,jd-15790@example.com,jd-15790
EH-14125,11/27/2015,East,Philadelphia,Technology,748.752,ST_19140,748.752,59,Premium,,2015-11-27 12:00:00,eh-14125@example.com,eh-14125
ZC-21910,9/13/2015,Central,Columbus,Technology,199.96,ST_47201,199.96,63,Premium,Inactive,2015-09-13 12:00:00,zc-21910@example.com,zc-21910
ZC-21910,9/13/2015,Central,Columbus,Furniture,1516.2,ST_47201,1516.2,26,Basic,Active,2015-09-13 12:00:00,zc-21910@example.com,zc-21910
XP-21865,11/14/2017,Central,Pasadena,Technology,167.952,ST_77506,167.952,37,Premium,Active,2017-11-14 12:00:00,xp-21865@example.com,xp-21865
XP-21865,11/14/2017,Central,Pasadena,Office Supplies,45.04,ST_77506,45.04,38,Premium,Active,2017-11-14 12:00:00,xp-21865@example.com,xp-21865
DK-12985,5/5/2017,West,San Francisco,Office Supplies,23.16,ST_94122,23.16,27,Basic,Active,2017-05-05 12:00:00,dk-12985@example.com,dk-12985
CS-12250,11/28/2014,South,Columbia,Furniture,397.6,ST_29203,397.6,39,Standard,Active,2014-11-28 12:00:00,cs-12250@example.com,cs-12250
CS-12250,11/28/2014,South,Columbia,Office Supplies,85.96,ST_29203,85.96,46,Standard,Active,2014-11-28 12:00:00,cs-12250@example.com,cs-12250
CS-12250,11/28/2014,South,Columbia,Office Supplies,13.12,ST_29203,13.12,26,Standard,Inactive,2014-11-28 12:00:00,cs-12250@example.com,cs-12250
CS-12250,11/28/2014,South,Columbia,Office Supplies,45.66,ST_29203,45.66,22,Standard,Active,2014-11-28 12:00:00,cs-12250@example.com,cs-12250
AI-10855,5/10/2014,West,Kent,Office Supplies,158.13,ST_98031,158.13,57,Standard,Active,2014-05-10 12:00:00,ai-10855@example.com,ai-10855
AI-10855,5/10/2014,West,Kent,Technology,43.6,ST_98031,43.6,28,Premium,Active,2014-05-10 12:00:00,ai-10855@example.com,ai-10855
AA-10315,3/3/2016,Central,Round Rock,Office Supplies,3930.072,ST_78664,3930.072,18,Basic,Active,2016-03-03 12:00:00,aa-10315@example.com,aa-10315
AA-10315,3/3/2016,Central,Round Rock,Office Supplies,2.304,ST_78664,2.304,59,Premium,Active,2016-03-03 12:00:00,aa-10315@example.com,aa-10315
AA-10315,3/3/2016,Central,Round Rock,Technology,431.976,ST_78664,431.976,18,Premium,Active,2016-03-03 12:00:00,aa-10315@example.com,aa-10315
AA-10315,3/3/2016,Central,Round Rock,Technology,41.72,ST_78664,41.72,56,Standard,Active,2016-03-03 12:00:00,aa-10315@example.com,aa-10315
RE-19450,8/15/2015,West,Oakland,Furniture,104.23,ST_94601,104.23,63,Standard,Active,2015-08-15 12:00:00,re-19450@example.com,re-19450
RE-19450,8/15/2015,West,Oakland,Office Supplies,70.26,ST_94601,70.26,22,Standard,Active,2015-08-15 12:00:00,re-19450@example.com,re-19450
TM-21010,9/12/2015,East,Auburn,Office Supplies,9.26,ST_13021,9.26,39,Basic,Inactive,2015-09-12 12:00:00,tm-21010@example.com,tm-21010
TM-21010,9/12/2015,East,Auburn,Office Supplies,105.98,ST_13021,105.98,43,Basic,Active,2015-09-12 12:00:00,tm-21010@example.com,tm-21010
TM-21010,9/12/2015,East,Auburn,Office Supplies,1.24,ST_13021,1.24,23,Standard,Active,2015-09-12 12:00:00,tm-21010@example.com,tm-21010
TM-21010,9/12/2015,East,Auburn,Office Supplies,20.7,ST_13021,20.7,49,Premium,Active,2015-09-12 12:00:00,tm-21010@example.com,tm-21010
TM-21010,9/12/2015,East,Auburn,Office Supplies,28.9,ST_13021,28.9,28,Basic,Active,2015-09-12 12:00:00,tm-21010@example.com,tm-21010
TM-21010,9/12/2015,East,Auburn,Office Supplies,27.18,ST_13021,27.18,27,Standard,Active,2015-09-12 12:00:00,tm-21010@example.com,tm-21010
YS-21880,1/12/2015,East,Newark,Office Supplies,465.18,ST_19711,465.18,64,Premium,Inactive,2015-01-12 12:00:00,ys-21880@example.com,ys-21880
AZ-10750,5/12/2015,East,New York City,Office Supplies,36.63,ST_10024,36.63,56,Standard,Active,2015-05-12 12:00:00,az-10750@example.com,az-10750
CM-12445,9/26/2016,West,Redlands,Office Supplies,51.45,ST_92374,51.45,51,Standard,Active,2016-09-26 12:00:00,cm-12445@example.com,cm-12445
CM-12445,9/26/2016,West,Redlands,Office Supplies,7.83,ST_92374,7.83,48,Premium,Active,2016-09-26 12:00:00,cm-12445@example.com,cm-12445
CM-12445,9/26/2016,West,Redlands,Office Supplies,35.4,ST_92374,35.4,29,Standard,Active,2016-09-26 12:00:00,cm-12445@example.com,cm-12445
CM-12445,9/26/2016,West,Redlands,Office Supplies,29.9,ST_92374,29.9,61,Basic,Active,2016-09-26 12:00:00,cm-12445@example.com,cm-12445
JB-16000,9/9/2017,Central,Roseville,Office Supplies,17.48,ST_48066,17.48,33,Premium,Inactive,2017-09-09 12:00:00,jb-16000@example.com,jb-16000
NS-18640,4/15/2017,West,Los Angeles,Office Supplies,79.14,ST_90049,79.14,55,Standard,Active,2017-04-15 12:00:00,ns-18640@example.com,ns-18640
LC-16930,6/10/2017,East,New York City,Office Supplies,8.4,ST_10011,8.4,20,Standard,Active,2017-06-10 12:00:00,lc-16930@example.com,lc-16930
CA-12775,9/1/2017,Central,Detroit,Furniture,498.26,ST_48205,498.26,19,Standard,Active,2017-09-01 12:00:00,ca-12775@example.com,ca-12775
SR-20425,6/14/2014,Central,Detroit,Furniture,212.94,ST_48234,212.94,22,Premium,Active,2014-06-14 12:00:00,sr-20425@example.com,sr-20425
PP-18955,5/18/2017,Central,Springfield,Office Supplies,706.86,ST_65807,706.86,28,Standard,Active,2017-05-18 12:00:00,pp-18955@example.com,pp-18955
PP-18955,5/18/2017,Central,Springfield,Technology,114.95,ST_65807,114.95,42,Standard,Active,2017-05-18 12:00:00,pp-18955@example.com,pp-18955
PP-18955,5/18/2017,Central,Springfield,Office Supplies,43.19,ST_65807,43.19,52,Basic,Inactive,2017-05-18 12:00:00,pp-18955@example.com,pp-18955
JM-15865,9/12/2017,West,Los Angeles,Office Supplies,166.44,ST_90036,166.44,52,Basic,Active,2017-09-12 12:00:00,jm-15865@example.com,jm-15865
AS-10090,6/21/2016,East,New York City,Office Supplies,36.56,ST_10011,36.56,39,Basic,Active,2016-06-21 12:00:00,as-10090@example.com,as-10090
AS-10090,6/21/2016,East,New York City,Office Supplies,186.144,ST_10011,186.144,54,Premium,Active,2016-06-21 12:00:00,as-10090@example.com,as-10090
AS-10090,6/21/2016,East,New York City,Furniture,353.568,ST_10011,353.568,39,Premium,Active,2016-06-21 12:00:00,as-10090@example.com,as-10090
LS-16975,11/26/2014,West,San Francisco,Office Supplies,81.98,ST_94109,81.98,28,Standard,Active,2014-11-26 12:00:00,ls-16975@example.com,ls-16975
SA-20830,3/19/2017,West,Fresno,Office Supplies,14.624,ST_93727,14.624,49,Standard,Inactive,2017-03-19 12:00:00,sa-20830@example.com,sa-20830
SA-20830,3/19/2017,West,Fresno,Furniture,697.16,ST_93727,697.16,52,Basic,Active,2017-03-19 12:00:00,sa-20830@example.com,sa-20830
SA-20830,3/19/2017,West,Fresno,Furniture,30.93,ST_93727,30.93,48,Standard,Inactive,2017-03-19 12:00:00,sa-20830@example.com,sa-20830
SA-20830,3/19/2017,West,Fresno,Office Supplies,27.496,ST_93727,27.496,62,Standard,Active,2017-03-19 12:00:00,sa-20830@example.com,sa-20830
LS-17200,10/18/2014,South,Texarkana,Furniture,605.34,ST_71854,605.34,25,Premium,,2014-10-18 12:00:00,ls-17200@example.com,ls-17200
TM-21490,8/22/2017,West,San Francisco,Furniture,210.008,ST_94110,210.008,37,Basic,Active,2017-08-22 12:00:00,tm-21490@example.com,tm-21490
TT-21265,11/19/2016,Central,Indianapolis,Office Supplies,54.96,ST_46203,54.96,59,Premium,Active,2016-11-19 12:00:00,tt-21265@example.com,tt-21265
DN-13690,9/20/2014,East,Columbia,Furniture,164.22,ST_21044,164.22,51,Premium,Active,2014-09-20 12:00:00,dn-13690@example.com,dn-13690
DN-13690,9/20/2014,East,Columbia,Furniture,362.94,ST_21044,362.94,21,Basic,Inactive,2014-09-20 12:00:00,dn-13690@example.com,dn-13690
DN-13690,9/20/2014,East,Columbia,Technology,59.98,ST_21044,59.98,35,Standard,Active,2014-09-20 12:00:00,dn-13690@example.com,dn-13690
EB-14110,9/11/2016,West,San Jose,Office Supplies,332.94,ST_95123,332.94,21,Premium,Active,2016-09-11 12:00:00,eb-14110@example.com,eb-14110
EB-14110,9/11/2016,West,San Jose,Office Supplies,39.872,ST_95123,39.872,37,Standard,Active,2016-09-11 12:00:00,eb-14110@example.com,eb-14110
CM-11815,9/23/2016,West,Seattle,Office Supplies,13.68,ST_98115,13.68,26,Premium,Active,2016-09-23 12:00:00,cm-11815@example.com,cm-11815
HM-14860,8/4/2017,Central,Carrollton,Office Supplies,3.318,ST_75007,3.318,33,Standard,Active,2017-08-04 12:00:00,hm-14860@example.com,hm-14860
KM-16375,7/25/2016,South,Arlington,Office Supplies,10.44,ST_22204,10.44,43,Premium,Active,2016-07-25 12:00:00,km-16375@example.com,km-16375
BF-11020,8/2/2016,West,Los Angeles,Furniture,136.464,ST_90032,136.464,55,Basic,Active,2016-08-02 12:00:00,bf-11020@example.com,bf-11020
BF-11020,8/2/2016,West,Los Angeles,Technology,333.576,ST_90032,,42,Standard,Active,2016-08-02 12:00:00,bf-11020@example.com,bf-11020
BF-11020,8/2/2016,West,Los Angeles,Office Supplies,12.544,ST_90032,12.544,21,Standard,Active,2016-08-02 12:00:00,bf-11020@example.com,bf-11020
JE-15745,5/21/2015,Central,Frankfort,Office Supplies,20.768,ST_60423,20.768,58,Premium,Inactive,2015-05-21 12:00:00,je-15745@example.com,je-15745
EJ-14155,11/3/2017,West,Seattle,Technology,43.5,ST_98105,43.5,62,Premium,Active,2017-11-03 12:00:00,ej-14155@example.com,ej-14155
BN-11470,4/16/2015,East,Philadelphia,Office Supplies,12.576,ST_19143,12.576,58,Standard,Active,2015-04-16 12:00:00,bn-11470@example.com,bn-11470
EC-14050,12/12/2016,South,Columbus,Technology,249.95,ST_31907,,55,Standard,,2016-12-12 12:00:00,ec-14050@example.com,ec-14050
EC-14050,12/12/2016,South,Columbus,Office Supplies,49.12,ST_31907,49.12,36,Premium,Active,2016-12-12 12:00:00,ec-14050@example.com,ec-14050
TT-21220,10/30/2015,South,Virginia Beach,Office Supplies,182.91,ST_23464,182.91,31,Standard,Active,2015-10-30 12:00:00,tt-21220@example.com,tt-21220
NP-18685,3/7/2014,West,Des Moines,Office Supplies,107.648,ST_98198,107.648,38,Basic,Active,2014-03-07 12:00:00,np-18685@example.com,np-18685
AH-10195,3/5/2015,East,Bethlehem,Furniture,99.372,ST_18018,99.372,32,Standard,Active,2015-03-05 12:00:00,ah-10195@example.com,ah-10195
AH-10195,3/5/2015,East,Bethlehem,Furniture,33.568,ST_18018,33.568,20,Premium,Active,2015-03-05 12:00:00,ah-10195@example.com,ah-10195
CC-12145,8/8/2016,Central,Oklahoma City,Office Supplies,10.56,ST_73120,10.56,54,Standard,Active,2016-08-08 12:00:00,cc-12145@example.com,cc-12145
DL-13315,1/3/2017,West,Rancho Cucamonga,Office Supplies,38.88,ST_91730,38.88,63,Standard,Active,2017-01-03 12:00:00,dl-13315@example.com,dl-13315
XP-21865,10/9/2017,West,Los Angeles,Office Supplies,35.2,ST_90032,35.2,33,Premium,Active,2017-10-09 12:00:00,xp-21865@example.com,xp-21865
MA-17560,10/20/2017,East,Philadelphia,Office Supplies,45.528,ST_19120,45.528,31,Standard,Active,2017-10-20 12:00:00,,ma-17560
SZ-20035,9/7/2014,Central,Houston,Technology,196.776,ST_77036,196.776,26,Standard,Active,2014-09-07 12:00:00,sz-20035@example.com,sz-20035
SZ-20035,9/7/2014,Central,Houston,Office Supplies,2.92,ST_77036,2.92,64,Basic,Active,2014-09-07 12:00:00,sz-20035@example.com,sz-20035
SZ-20035,9/7/2014,Central,Houston,Furniture,200.795,ST_77036,,24,Standard,Inactive,2014-09-07 12:00:00,sz-20035@example.com,sz-20035
SZ-20035,9/7/2014,Central,Houston,Technology,46.688,ST_77036,46.688,31,Premium,,2014-09-07 12:00:00,sz-20035@example.com,sz-20035
SZ-20035,9/7/2014,Central,Houston,Office Supplies,21.864,ST_77036,21.864,23,Standard,Active,2014-09-07 12:00:00,sz-20035@example.com,sz-20035
CS-11845,9/30/2017,West,Seattle,Office Supplies,11.76,ST_98103,11.76,38,Premium,,2017-09-30 12:00:00,cs-11845@example.com,cs-11845
CS-11845,9/30/2017,West,Seattle,Office Supplies,167.94,ST_98103,167.94,32,Premium,Active,2017-09-30 12:00:00,cs-11845@example.com,cs-11845
CS-11845,9/30/2017,West,Seattle,Office Supplies,3.89,ST_98103,3.89,25,Standard,Active,2017-09-30 12:00:00,cs-11845@example.com,cs-11845
MH-18115,11/16/2017,East,Yonkers,Technology,52.44,ST_10701,52.44,51,Basic,Active,2017-11-16 12:00:00,mh-18115@example.com,mh-18115
CB-12025,9/11/2017,West,San Francisco,Furniture,32.36,ST_94110,32.36,57,Basic,Active,2017-09-11 12:00:00,cb-12025@example.com,cb-12025
CB-12025,9/11/2017,West,San Francisco,Office Supplies,406.6,ST_94110,406.6,18,Premium,Active,2017-09-11 12:00:00,cb-12025@example.com,cb-12025
JO-15145,1/16/2017,West,Los Angeles,Furniture,27.92,ST_90008,27.92,49,Standard,Active,2017-01-16 12:00:00,jo-15145@example.com,jo-15145
JO-15145,1/16/2017,West,Los Angeles,Furniture,399.672,ST_90008,399.672,22,Premium,Active,2017-01-16 12:00:00,jo-15145@example.com,jo-15145
PA-19060,11/26/2016,South,Miami,Office Supplies,3.744,ST_33142,3.744,47,Premium,Active,2016-11-26 12:00:00,pa-19060@example.com,pa-19060
SV-20785,11/7/2015,East,Burlington,Furniture,715.2,ST_5408,715.2,39,Basic,Active,2015-11-07 12:00:00,sv-20785@example.com,sv-20785
KL-16555,12/14/2017,South,Fayetteville,Technology,159.8,ST_72701,159.8,37,Basic,Active,2017-12-14 12:00:00,kl-16555@example.com,kl-16555
KL-16555,12/14/2017,South,Fayetteville,Technology,44.75,ST_72701,44.75,33,Premium,Active,2017-12-14 12:00:00,kl-16555@example.com,kl-16555
BC-11125,9/13/2014,Central,Odessa,Furniture,340.116,ST_79762,340.116,24,Premium,Active,2014-09-13 12:00:00,bc-11125@example.com,bc-11125
PO-18850,12/7/2014,South,Virginia Beach,Office Supplies,105.52,ST_23464,105.52,24,Premium,Active,2014-12-07 12:00:00,po-18850@example.com,po-18850
AG-10675,9/7/2017,Central,Milwaukee,Technology,13.48,ST_53209,13.48,19,Standard,Active,2017-09-07 12:00:00,ag-10675@example.com,ag-10675
DB-13210,10/7/2017,Central,Detroit,Office Supplies,85.52,ST_48234,85.52,64,Basic,Active,2017-10-07 12:00:00,db-13210@example.com,db-13210
SP-20860,9/5/2015,Central,Rochester,Furniture,6.16,ST_55901,,31,Premium,Active,2015-09-05 12:00:00,sp-20860@example.com,sp-20860
SP-20860,9/5/2015,Central,Rochester,Office Supplies,36.84,ST_55901,36.84,48,Standard,Active,2015-09-05 12:00:00,,sp-20860
Dl-13600,3/30/2014,West,Seattle,Office Supplies,15.84,ST_98105,15.84,58,Premium,Inactive,2014-03-30 12:00:00,dl-13600@example.com,dl-13600
Dl-13600,3/30/2014,West,Seattle,Office Supplies,44.4,ST_98105,44.4,31,Premium,Active,2014-03-30 12:00:00,dl-13600@example.com,dl-13600
LH-17020,5/5/2017,West,Louisville,Office Supplies,21.24,ST_80027,21.24,22,Standard,Active,2017-05-05 12:00:00,lh-17020@example.com,lh-17020
LH-17020,5/5/2017,West,Louisville,Office Supplies,9.552,ST_80027,9.552,28,Basic,Active,2017-05-05 12:00:00,lh-17020@example.com,lh-17020
LH-17020,5/5/2017,West,Louisville,Furniture,89.991,ST_80027,89.991,57,Premium,Active,2017-05-05 12:00:00,lh-17020@example.com,lh-17020
AD-10180,4/30/2017,West,San Francisco,Office Supplies,163.96,ST_94122,163.96,22,Premium,Active,2017-04-30 12:00:00,ad-10180@example.com,ad-10180
KT-16465,9/8/2014,Central,Houston,Office Supplies,17.904,ST_77036,17.904,46,Premium,Active,2014-09-08 12:00:00,kt-16465@example.com,kt-16465
KT-16465,9/8/2014,Central,Houston,Furniture,966.7,ST_77036,966.7,28,Standard,Active,2014-09-08 12:00:00,kt-16465@example.com,kt-16465
KT-16465,9/8/2014,Central,Houston,Office Supplies,182.112,ST_77036,182.112,22,Premium,Active,2014-09-08 12:00:00,kt-16465@example.com,kt-16465
PJ-19015,6/20/2017,South,Miami,Office Supplies,4.464,ST_33180,4.464,49,Standard,Active,2017-06-20 12:00:00,pj-19015@example.com,pj-19015
MC-18100,12/26/2015,East,Medina,Furniture,51.588,ST_44256,51.588,53,Standard,Active,2015-12-26 12:00:00,mc-18100@example.com,mc-18100
BO-11350,8/15/2017,Central,Roseville,Office Supplies,50.4,ST_55113,50.4,32,Premium,Active,2017-08-15 12:00:00,bo-11350@example.com,bo-11350
DP-13000,3/4/2017,Central,Houston,Office Supplies,89.568,ST_77041,89.568,36,Standard,Inactive,2017-03-04 12:00:00,dp-13000@example.com,dp-13000
TM-21490,7/27/2017,East,Yonkers,Furniture,14.89,ST_10701,14.89,39,Premium,Active,2017-07-27 12:00:00,tm-21490@example.com,tm-21490
TM-21490,7/27/2017,East,Yonkers,Technology,543.92,ST_10701,543.92,51,Standard,Active,2017-07-27 12:00:00,tm-21490@example.com,tm-21490
DV-13045,9/23/2016,West,San Diego,Office Supplies,4.08,ST_92037,4.08,34,Standard,Active,2016-09-23 12:00:00,dv-13045@example.com,dv-13045
DV-13045,9/23/2016,West,San Diego,Office Supplies,18.9,ST_92037,18.9,29,Basic,Inactive,2016-09-23 12:00:00,dv-13045@example.com,dv-13045
AH-10690,5/30/2016,South,Springfield,Furniture,2275.5,ST_22153,2275.5,42,Premium,Active,2016-05-30 12:00:00,ah-10690@example.com,ah-10690
AH-10690,5/30/2016,South,Springfield,Technology,1979.7,ST_22153,1979.7,34,Standard,,2016-05-30 12:00:00,ah-10690@example.com,ah-10690
AH-10690,5/30/2016,South,Springfield,Office Supplies,62.1,ST_22153,62.1,27,Premium,Active,2016-05-30 12:00:00,ah-10690@example.com,ah-10690
AB-10165,11/16/2014,Central,Decatur,Furniture,37.296,ST_62521,37.296,45,Basic,Inactive,2014-11-16 12:00:00,ab-10165@example.com,ab-10165
JS-15940,9/21/2014,Central,Garland,Furniture,8.544,ST_75043,8.544,35,Standard,Active,2014-09-21 12:00:00,js-15940@example.com,js-15940
BV-11245,2/21/2016,East,Oceanside,Furniture,68.95,ST_11572,68.95,35,Standard,Inactive,2016-02-21 12:00:00,bv-11245@example.com,bv-11245
BV-11245,2/21/2016,East,Oceanside,Office Supplies,296.37,ST_11572,296.37,62,Standard,Active,2016-02-21 12:00:00,bv-11245@example.com,bv-11245
BV-11245,2/21/2016,East,Oceanside,Technology,39.98,ST_11572,39.98,49,Basic,Active,2016-02-21 12:00:00,bv-11245@example.com,bv-11245
NC-18415,11/19/2017,Central,Houston,Furniture,191.058,ST_77095,191.058,31,Basic,Active,2017-11-19 12:00:00,nc-18415@example.com,nc-18415
NC-18415,11/19/2017,Central,Houston,Office Supplies,13.04,ST_77095,13.04,33,Basic,Active,2017-11-19 12:00:00,nc-18415@example.com,nc-18415
NC-18415,11/19/2017,Central,Houston,Office Supplies,1525.188,ST_77095,1525.188,35,Basic,Active,2017-11-19 12:00:00,nc-18415@example.com,nc-18415
